gauge_id,gauge_name,main_effect_x1_NSE,main_effect_x2_NSE,main_effect_x3_NSE,main_effect_x4_NSE,total_effect_x1_NSE,total_effect_x2_NSE,total_effect_x3_NSE,total_effect_x4_NSE,main_effect_x1_logNSE,main_effect_x2_logNSE,main_effect_x3_logNSE,main_effect_x4_logNSE,total_effect_x1_logNSE,total_effect_x2_logNSE,total_effect_x3_logNSE,total_effect_x4_logNSE,main_effect_x1_avr,main_effect_x2_avr,main_effect_x3_avr,main_effect_x4_avr,total_effect_x1_avr,total_effect_x2_avr,total_effect_x3_avr,total_effect_x4_avr,obs_missing,start_date,end_date,river,area
50011,Okement at Jacobstowe,0.005082,0.23611,0.037425,0.38357,0.07922,0.44894,0.24051,0.45881,0.11235,0.55461,0.050834,0.027859,0.27674,0.7682,0.24829,0.13445,0.062216,0.51841,0.054464,0.15762,0.14628,0.7036,0.25427,0.24051,16.9,1990-01-01,1999-12-31,River Okement,80.17
5003,Glass at Kerrow Wood,0.27304,0.14778,0.19374,0.1923,0.3362,0.23659,0.31328,0.21047,0.22946,0.17134,0.2508,0.0050457,0.39576,0.41099,0.54226,0.088469,0.33819,0.056039,0.31481,0.044775,0.47902,0.17608,0.5212,0.11415,0,1990-01-01,1999-12-31,River Glass,487.7
51001,Doniford Stream at Swill Bridge,0.06527,0.18765,0.1588,0.0083015,0.28314,0.61898,0.60998,0.12471,0.04539,0.15336,0.26655,0.0016515,0.41883,0.48789,0.68572,0.17901,0.069699,0.222,0.26383,0.006276,0.28668,0.44334,0.63962,0.14406,0,1990-01-01,1999-12-31,River Doniford Stream,74.23
52004,Isle at Ashford Mill,0.094684,0.067504,0.078195,0.31517,0.2917,0.28848,0.29268,0.49949,0.030753,0.087375,0.2304,0.019585,0.4434,0.55015,0.76434,0.18145,0.0094545,0.14018,0.15568,0.085313,0.35609,0.57914,0.67707,0.25361,0,1990-01-01,1999-12-31,River Isle,87.41
52005,Tone at Bishops Hull,0.031265,0.23287,0.058272,0.073617,0.21513,0.71366,0.49666,0.20124,0.036907,0.27239,0.14544,0.011467,0.40608,0.64169,0.55189,0.19496,0.044639,0.33957,0.12632,0.048021,0.23932,0.62351,0.50583,0.2008,0,1990-01-01,1999-12-31,River Tone,203.66
52006,Yeo at Pen Mill,0.024303,0.23504,0.039894,0.14101,0.18803,0.65211,0.39494,0.2952,0.099433,0.59287,0.055723,0.019599,0.20102,0.80369,0.23392,0.10756,0.074015,0.51809,0.057842,0.072555,0.13564,0.76422,0.28495,0.18144,0,1990-01-01,1999-12-31,River Yeo,216.4
52007,Parrett at Chiselborough,0.3472,0.080481,0.16709,0.32427,0.42786,0.12468,0.23812,0.44504,0.070331,0.34676,0.07203,0.045424,0.38408,0.70417,0.42733,0.22055,0.19336,0.20182,0.081745,0.16175,0.39031,0.49006,0.36482,0.32817,0,1990-01-01,1999-12-31,River Parrett,74.26
52009,Sheppey at Fenny Castle,0.12051,0.1458,0.10671,0.042793,0.35437,0.58688,0.51387,0.22225,0.024864,0.11076,0.3281,0.0050015,0.32615,0.49953,0.78994,0.17156,0.021411,0.16736,0.30972,0.018843,0.26464,0.45437,0.75073,0.19204,0,1990-01-01,1999-12-31,River Sheppey,58.16
52010,Brue at Lovington,0.16139,0.11385,0.076171,0.15669,0.33601,0.46705,0.34313,0.35944,0.13399,0.47231,0.054055,0.02589,0.2863,0.73027,0.28363,0.16853,0.18314,0.30281,0.075332,0.090835,0.28323,0.58182,0.33805,0.26059,2.7,1990-01-01,1999-12-31,River Brue,137.81
52011,Cary at Somerton,0.42344,0.079055,0.17927,0.10357,0.52763,0.26185,0.28454,0.30245,0.1508,0.54043,0.1174,0.0054149,0.18234,0.72499,0.2729,0.058686,0.28545,0.30003,0.18529,0.035829,0.32057,0.48952,0.32632,0.14788,0,1990-01-01,1999-12-31,River Cary,84.64
52015,Land Yeo at Wraxall Bridge,0.107,0.32188,0.11823,0.006693,0.22894,0.68566,0.45596,0.090519,0.049822,0.59119,0.058467,0.0035019,0.20128,0.81645,0.27116,0.11728,0.056946,0.47264,0.10065,0.0065126,0.14383,0.74783,0.38923,0.091977,0,1990-01-01,1999-12-31,River Land Yeo,23.33
52016,Currypool Stream at Currypool Farm,0.10746,0.22308,0.13436,0.010728,0.28429,0.63393,0.52592,0.1144,0.080549,0.067907,0.33392,0.0025871,0.42827,0.40711,0.75396,0.1633,0.13029,0.17682,0.29319,0.0092427,0.32185,0.37887,0.62196,0.13161,0,1990-01-01,1999-12-31,River Currypool Stream,15.73
53005,Midford Brook at Midford,0.079724,0.12687,0.071861,0.076285,0.30937,0.61975,0.52451,0.23037,0.031691,0.14161,0.22921,0.0093523,0.4147,0.55092,0.70234,0.20607,0.062514,0.1889,0.19414,0.043269,0.30856,0.49593,0.64136,0.22695,0,1990-01-01,1999-12-31,River Midford Brook,147.27
53006,Frome (Bristol) at Frenchay,0.1578,0.10615,0.12292,0.15944,0.30566,0.44362,0.37098,0.35895,0.10415,0.56138,0.063316,0.026567,0.19723,0.79001,0.25438,0.12872,0.14645,0.39705,0.095627,0.084926,0.20712,0.64923,0.30927,0.2231,0,1990-01-01,1999-12-31,River Frome (Bristol),151.63
53007,Frome (Somerset) at Tellisford,0.032176,0.22003,0.04343,0.10316,0.19977,0.70121,0.45563,0.2553,0.090278,0.49578,0.053387,0.022301,0.27496,0.76861,0.30082,0.16791,0.072387,0.43833,0.057091,0.068755,0.17448,0.73122,0.35227,0.20991,0,1990-01-01,1999-12-31,River Frome (Somerset),263.76
53008,Avon at Great Somerford,0.19722,0.11165,0.078034,0.035295,0.39893,0.58955,0.47653,0.23865,0.17806,0.5125,0.069112,0.0027864,0.26623,0.71378,0.24066,0.10752,0.22271,0.33053,0.08651,0.017974,0.31113,0.61255,0.33784,0.17492,0,1990-01-01,1999-12-31,River Avon,305.17
53009,Wellow Brook at Wellow,0.089094,0.1172,0.082454,0.07712,0.32093,0.59307,0.53144,0.22941,0.028569,0.1144,0.23398,0.0092497,0.42666,0.54255,0.73559,0.20922,0.063777,0.16304,0.20189,0.043845,0.32455,0.46631,0.66932,0.23208,0,1990-01-01,1999-12-31,River Wellow Brook,73.64
53013,Marden at Stanley,0.16528,0.14585,0.039117,0.049743,0.45165,0.61057,0.38701,0.26592,0.030044,0.10937,0.35753,0.0043172,0.30786,0.47341,0.80189,0.16171,0.028808,0.17299,0.29781,0.019086,0.26764,0.49527,0.73321,0.19306,0,1990-01-01,1999-12-31,River Marden,99.46
53017,Boyd at Bitton,0.1905,0.1031,0.088855,0.11917,0.35618,0.48166,0.36907,0.33042,0.16005,0.53728,0.068756,0.012381,0.22949,0.73974,0.23785,0.099329,0.20444,0.37059,0.091347,0.053395,0.26334,0.6184,0.29743,0.18948,0,1990-01-01,1999-12-31,River Boyd,47.58
53018,Avon at Bathford,0.3657,0.099181,0.090977,0.062953,0.51674,0.40538,0.30627,0.24705,0.16913,0.43851,0.068746,0.010983,0.32073,0.69044,0.29288,0.16146,0.31373,0.22108,0.098402,0.039633,0.41706,0.47398,0.33308,0.214,0,1990-01-01,1999-12-31,River Avon,1569.35
53022,Avon at Bath ultrasonic,0.058965,0.18717,0.062527,0.060273,0.21665,0.70223,0.53106,0.25894,0.077664,0.43023,0.070018,0.013834,0.31031,0.75277,0.3676,0.18582,0.082845,0.36705,0.077347,0.043116,0.21013,0.6995,0.41993,0.22573,7.2,2000-01-01,2009-12-31,River Avon,1621.88
53023,Sherston Avon at Fosseway,0.27853,0.077574,0.097537,0.0073304,0.4996,0.50632,0.49769,0.21272,0.19619,0.36214,0.097791,0.00040281,0.37193,0.61084,0.3333,0.18294,0.28173,0.19956,0.12122,0.0034415,0.42573,0.47048,0.42303,0.20097,0,1990-01-01,1999-12-31,River Sherston Avon,77.73
53028,By Brook at Middlehill,0.46835,0.17109,0.08341,0.006033,0.58506,0.38276,0.26993,0.15998,0.085916,0.10291,0.22978,0.0006954,0.41528,0.50228,0.71045,0.22263,0.2765,0.12267,0.15434,0.0027136,0.48072,0.36832,0.50862,0.20808,0,1990-01-01,1999-12-31,River By Brook,99.48
54001,Severn at Bewdley,0.080397,0.182,0.084458,0.0059025,0.26634,0.68967,0.57798,0.19334,0.0943,0.41142,0.067955,0.0036953,0.34419,0.74112,0.36382,0.16783,0.10322,0.34313,0.089582,0.0061016,0.2453,0.66724,0.45091,0.18821,0,1990-01-01,1999-12-31,River Severn,4329.9
54002,Avon at Evesham,0.045273,0.12997,0.031882,0.02819,0.28493,0.78098,0.5614,0.30324,0.01878,0.20334,0.29607,0.006891,0.24687,0.57724,0.69445,0.20776,0.013883,0.23606,0.20679,0.019809,0.19174,0.65896,0.63091,0.25052,0,1990-01-01,1999-12-31,River Avon,2207.95
54003,Vyrnwy at Vyrnwy Reservoir,0.15698,0.43644,0.13977,0.02302,0.20199,0.5991,0.3333,0.046856,0.015835,0.80198,0.010029,0.00044012,0.071892,0.95239,0.14666,0.031284,0.041383,0.6764,0.06256,0.007385,0.075966,0.83201,0.23862,0.031246,0,1990-01-01,1999-12-31,River Vyrnwy,74.03
54004,Sowe at Stoneleigh,0.12361,0.36851,0.0098649,0.084123,0.35855,0.69392,0.22302,0.3341,0.025128,0.35606,0.28733,0.002467,0.12743,0.63834,0.58968,0.093925,0.014676,0.39722,0.26522,0.006191,0.11148,0.66829,0.56007,0.09699,0,1990-01-01,1999-12-31,River Sowe,263.52
54005,Severn at Montford,0.26291,0.10574,0.16468,0.097401,0.36704,0.38925,0.43082,0.23531,0.14423,0.3222,0.082746,0.019781,0.43346,0.65907,0.37814,0.1825,0.22782,0.2369,0.13225,0.059385,0.38089,0.47305,0.40003,0.21213,0,1990-01-01,1999-12-31,River Severn,2026.77
54007,Arrow at Broom,0.015176,0.15214,0.038378,0.06052,0.24632,0.76405,0.53069,0.30737,0.04028,0.11803,0.36736,0.0096579,0.29337,0.48092,0.77224,0.18377,0.028098,0.16648,0.32925,0.027192,0.22943,0.52878,0.7248,0.21492,0,1990-01-01,1999-12-31,River Arrow,320.83
54008,Teme at Tenbury,0.24763,0.10206,0.093248,0.064607,0.40858,0.50418,0.40445,0.26665,0.20386,0.43655,0.070245,0.0056152,0.34597,0.66876,0.27432,0.13834,0.27228,0.27096,0.097206,0.032412,0.36677,0.53056,0.34193,0.20106,0,1990-01-01,1999-12-31,River Teme,1124.62
54011,Salwarpe at Harford Hill,0.04611,0.27506,0.077225,0.017138,0.20169,0.79639,0.49708,0.18964,0.043144,0.37415,0.17251,0.0096989,0.24734,0.68109,0.47058,0.16448,0.052214,0.38323,0.13937,0.016801,0.16485,0.7169,0.44744,0.17009,0,1995-01-01,2004-12-31,River Salwarpe,186.52
54012,Tern at Walcot,0.028069,0.1936,0.091931,0.0044749,0.23639,0.78511,0.59299,0.20894,0.039214,0.1293,0.35148,0.0027656,0.29914,0.49087,0.76733,0.17126,0.041338,0.20228,0.26716,0.0050055,0.21118,0.5728,0.66314,0.19822,0,1990-01-01,1999-12-31,River Tern,851.65
54015,Bow Brook at Besford Bridge,0.017825,0.2046,0.024437,0.059032,0.22029,0.77536,0.47943,0.3155,0.030892,0.67181,0.057706,0.0043258,0.070586,0.89832,0.24866,0.068191,0.030389,0.57565,0.051971,0.019647,0.079573,0.8777,0.29326,0.14451,2.1,1990-01-01,1999-12-31,River Bow Brook,158.31
54016,Roden at Rodington,0.029058,0.20325,0.077404,0.0041445,0.24496,0.78442,0.58136,0.20123,0.030061,0.51704,0.071972,0.0027964,0.18078,0.81655,0.3479,0.16465,0.025369,0.3649,0.083143,0.0042281,0.15751,0.78456,0.47427,0.18838,0,1990-01-01,1999-12-31,River Roden,261.94
54017,Leadon at Wedderburn Bridge,0.028368,0.22942,0.0343,0.02756,0.24429,0.78844,0.52116,0.21444,0.046631,0.65536,0.037385,0.0050898,0.12183,0.88064,0.22629,0.092371,0.039309,0.51485,0.035769,0.017544,0.12063,0.84553,0.32433,0.15639,0,1990-01-01,1999-12-31,River Leadon,287.41
54018,Rea Brook at Hookagate,0.099586,0.15806,0.051478,0.059525,0.27402,0.68314,0.48214,0.28841,0.12384,0.54402,0.048917,0.010742,0.22837,0.78052,0.25126,0.12755,0.13431,0.40406,0.058048,0.036376,0.214,0.71748,0.33293,0.20555,0,1990-01-01,1999-12-31,River Rea Brook,172.85
54019,Avon at Stareton,0.077011,0.12155,0.034036,0.032717,0.29791,0.73337,0.52148,0.32776,0.019225,0.43306,0.10472,0.0082447,0.18172,0.77781,0.42383,0.20938,0.042755,0.33285,0.079963,0.022554,0.17857,0.75919,0.45756,0.26293,0,1990-01-01,1999-12-31,River Avon,346.06
54020,Perry at Yeaton,0.036837,0.23251,0.075122,0.0066964,0.23589,0.78172,0.55053,0.17578,0.019683,0.40324,0.12833,0.0029526,0.25855,0.7303,0.46327,0.17359,0.032321,0.36521,0.11515,0.0062965,0.16922,0.72885,0.48848,0.17124,0,1990-01-01,1999-12-31,River Perry,188.08
54022,Severn at Plynlimon flume,0.001829,0.023216,0.034441,0.85571,0.028915,0.042319,0.080398,0.90488,0.052332,0.20924,0.11727,0.29339,0.28968,0.4526,0.34652,0.42262,0.011276,0.10798,0.074158,0.66619,0.086701,0.18361,0.17274,0.72948,0,1990-01-01,1999-12-31,River Severn,8.75
54024,Worfe at Burcote,0.12128,0.32033,0.083949,0.00077568,0.2359,0.73005,0.41067,0.13068,0.017823,0.70527,0.016214,0.0016517,0.080161,0.93672,0.21107,0.074452,0.09841,0.40239,0.066591,0.00086898,0.18613,0.77224,0.36896,0.12202,0,1990-01-01,1999-12-31,River Worfe,255.22
54025,Dulas at Rhos-y-pentref,0.14408,0.047338,0.1989,0.49439,0.20379,0.12816,0.27489,0.57578,0.36939,0.33574,0.15912,0.025598,0.40737,0.44907,0.24927,0.060376,0.33116,0.17164,0.22172,0.1944,0.35323,0.26303,0.30258,0.24501,0,1990-01-01,1999-12-31,River Dulas,53.33
54027,Frome at Ebley Mill,0.14349,0.10222,0.24428,0.00027818,0.36668,0.48258,0.61857,0.11897,0.11183,0.067775,0.42353,0.00023358,0.33978,0.33397,0.76306,0.12397,0.17051,0.049104,0.45842,7.9601e-05,0.3578,0.18867,0.72712,0.1151,0,1990-01-01,1999-12-31,River Frome,196.71
54028,Vyrnwy at Llanymynech,0.12569,0.062951,0.14621,0.47106,0.19126,0.18962,0.25594,0.55425,0.19587,0.35244,0.084498,0.052625,0.41115,0.6191,0.31213,0.18505,0.20635,0.23295,0.12537,0.23049,0.30226,0.40986,0.30115,0.33218,0,1990-01-01,1999-12-31,River Vyrnwy,779.14
54029,Teme at Knightsford Bridge,0.13833,0.14466,0.072795,0.057377,0.3071,0.6309,0.47197,0.26549,0.16907,0.51878,0.064695,0.0045954,0.2686,0.73127,0.24494,0.10687,0.1858,0.37339,0.079931,0.028313,0.26082,0.65556,0.33029,0.18271,0,1990-01-01,1999-12-31,River Teme,1483.65
54032,Severn at Saxons Lode,0.051281,0.17117,0.083011,0.0038055,0.26307,0.71618,0.60976,0.19659,0.07595,0.37224,0.076403,0.0028138,0.35554,0.72815,0.41788,0.1837,0.07519,0.31625,0.096717,0.0042777,0.23448,0.66858,0.5042,0.1987,0,1990-01-01,1999-12-31,River Severn,6864.88
54034,Dowles Brook at Oak Cottage,0.077772,0.1448,0.039543,0.080634,0.27538,0.65628,0.45684,0.32746,0.099303,0.60789,0.076202,0.007857,0.13966,0.80937,0.24616,0.067535,0.10899,0.46436,0.073356,0.036316,0.16251,0.75119,0.30627,0.17234,0,1990-01-01,1999-12-31,River Dowles Brook,44.16
54036,Isbourne at Hinton on the Green,0.025103,0.24707,0.053926,0.02973,0.21304,0.81394,0.51827,0.22342,0.039996,0.64295,0.039084,0.0071376,0.12113,0.87588,0.23658,0.10964,0.028939,0.50238,0.036606,0.020994,0.11488,0.8591,0.33833,0.16923,0,1990-01-01,1999-12-31,River Isbourne,92.83
54038,Tanat at Llanyblodwel,0.23283,0.07859,0.15924,0.33325,0.31127,0.22391,0.27841,0.41564,0.3119,0.32285,0.097282,0.024547,0.46936,0.52959,0.2708,0.13599,0.34999,0.17624,0.14948,0.14189,0.43083,0.32685,0.30254,0.2386,3.3,1990-01-01,1999-12-31,River Tanat,241.13
54044,Tern at Ternhill,0.091173,0.24715,0.115,0.0044546,0.24309,0.71911,0.49877,0.15133,0.11274,0.079415,0.40142,0.0019861,0.3381,0.38049,0.74851,0.12804,0.14935,0.13486,0.35173,0.0047763,0.29481,0.38454,0.63418,0.14337,0,1990-01-01,1999-12-31,River Tern,95.72
54048,Dene at Wellesbourne,0.051621,0.12461,0.025799,0.054828,0.29688,0.71106,0.49846,0.34411,0.029545,0.65496,0.04653,0.004076,0.078826,0.89628,0.24744,0.084657,0.039855,0.51732,0.045645,0.020181,0.1125,0.85371,0.30862,0.17636,0,1990-01-01,1999-12-31,River Dene,96.55
54049,Leam at Princes Drive Weir,0.026223,0.18333,0.024496,0.037862,0.23292,0.79073,0.5197,0.30492,0.027859,0.67722,0.022799,0.0031253,0.087367,0.91299,0.21945,0.087133,0.02416,0.53432,0.026364,0.016204,0.097236,0.88302,0.30242,0.17255,0,1990-01-01,1999-12-31,River Leam,367.11
54052,Bailey Brook at Ternhill,0.048416,0.10707,0.095138,0.016603,0.31626,0.73243,0.64004,0.2492,0.037629,0.11544,0.39349,0.0027986,0.27799,0.45635,0.79858,0.14473,0.018734,0.13473,0.39243,0.010311,0.23104,0.44803,0.80257,0.19065,0,1990-01-01,1999-12-31,River Bailey Brook,38.5
54057,Severn at Haw Bridge,0.066181,0.14119,0.081514,0.002224,0.2982,0.71161,0.61423,0.21783,0.043308,0.32321,0.096825,0.0023811,0.34989,0.71848,0.50352,0.203,0.065918,0.27144,0.11222,0.0027794,0.24713,0.65075,0.55591,0.21962,0,1990-01-01,1999-12-31,River Severn,9885.46
54060,Potford Brook at Sandyford Bridge,0.015504,0.22117,0.061637,0.021037,0.21133,0.83577,0.563,0.25004,0.063707,0.32473,0.23004,0.0038719,0.2466,0.60896,0.51421,0.14873,0.044153,0.35174,0.20053,0.010292,0.17614,0.66993,0.50624,0.17424,0,1990-01-01,1999-12-31,River Potford Brook,22.07
54063,Stour (Worcs) at Prestwood Hospital,0.05529,0.17291,0.090854,0.042216,0.25582,0.73614,0.52505,0.2212,0.10806,0.13392,0.35176,0.0064601,0.31844,0.445,0.70199,0.1179,0.12936,0.11965,0.37267,0.015893,0.31701,0.38164,0.69397,0.13433,2.5,1995-01-01,2004-12-31,River Stour (Worcs),88.87
54080,Severn at Dolwen,0.043729,0.051206,0.08771,0.58372,0.12292,0.17044,0.21109,0.64261,0.033159,0.053955,0.25716,0.02279,0.43701,0.50431,0.76042,0.19511,0.01561,0.082723,0.17826,0.19397,0.31148,0.37652,0.56878,0.34411,3.6,1990-01-01,1999-12-31,River Severn,174.42
54095,Severn at Buildwas,0.22269,0.11492,0.10768,0.015605,0.39442,0.53921,0.49627,0.21069,0.043215,0.21347,0.11186,0.0053724,0.44408,0.66551,0.58195,0.19593,0.12635,0.20155,0.13067,0.01285,0.35609,0.52167,0.5612,0.21975,0,1990-01-01,1999-12-31,River Severn,3722.68
54096,Hadley Brook at Wards Bridge,0.056599,0.26414,0.08069,0.0090658,0.23577,0.78734,0.49768,0.18089,0.027802,0.55649,0.073262,0.0066406,0.16181,0.82109,0.31164,0.13867,0.045994,0.43386,0.083451,0.0093444,0.15049,0.79044,0.39239,0.15771,0.8,1990-01-01,1999-12-31,River Hadley Brook,54.03
55002,Wye at Belmont,0.23497,0.087172,0.2056,0.34809,0.29342,0.19833,0.29323,0.42769,0.12093,0.22851,0.09748,0.027922,0.48565,0.62923,0.46467,0.20532,0.224,0.13797,0.15467,0.161,0.39361,0.37833,0.39715,0.30097,0,1990-01-01,1999-12-31,River Wye,1894.26
55007,Wye at Erwood,0.1266,0.045287,0.17511,0.53778,0.17635,0.12308,0.24872,0.61044,0.23767,0.39348,0.12315,0.054335,0.35936,0.57992,0.26565,0.13791,0.23574,0.22077,0.17791,0.24775,0.29155,0.34967,0.2924,0.31895,0,1990-01-01,1999-12-31,River Wye,1283.4
55008,Wye at Cefn Brwyn,0.00049075,0.0061722,0.041614,0.85251,0.039665,0.031204,0.11084,0.92999,0.079901,0.21219,0.19475,0.33981,0.2124,0.36264,0.33052,0.42741,0.021895,0.080993,0.12058,0.67396,0.073762,0.13726,0.20421,0.7376,0,1990-01-01,1999-12-31,River Wye,10.5
55013,Arrow at Titley Mill,0.28388,0.091805,0.13797,0.16959,0.40193,0.33815,0.32613,0.31692,0.22607,0.32941,0.081707,0.0085045,0.45019,0.59037,0.33622,0.1697,0.31979,0.19827,0.11462,0.068167,0.44443,0.41424,0.35036,0.22465,0,1990-01-01,1999-12-31,River Arrow,125.9
55014,Lugg at Byton,0.25426,0.11144,0.10242,0.070402,0.43114,0.42851,0.4222,0.22356,0.060406,0.12825,0.21279,0.0021213,0.47134,0.51055,0.6742,0.18631,0.14378,0.12131,0.19514,0.022333,0.42774,0.38212,0.6317,0.20748,0,1990-01-01,1999-12-31,River Lugg,202.54
55016,Ithon at Disserth,0.271,0.059902,0.22521,0.37725,0.32466,0.12162,0.28464,0.46295,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0.5,1990-01-01,1999-12-31,River Ithon,358.94
55018,Frome at Yarkhill,0.029359,0.24417,0.0409,0.045051,0.2234,0.78017,0.49161,0.22617,0.054743,0.6313,0.036938,0.005251,0.15143,0.85687,0.23346,0.1046,0.042642,0.51752,0.037965,0.024859,0.12584,0.83314,0.32059,0.16095,0.3,1990-01-01,1999-12-31,River Frome,143.82
55021,Lugg at Butts Bridge,0.19668,0.11294,0.087351,0.055305,0.41337,0.51882,0.4581,0.23681,0.021933,0.073764,0.28403,0.0013542,0.41801,0.48796,0.80691,0.17288,0.058245,0.12501,0.24401,0.016049,0.35676,0.42283,0.74595,0.20355,0,1990-01-01,1999-12-31,River Lugg,365.88
55023,Wye at Redbrook,0.30069,0.10574,0.14356,0.091442,0.41889,0.38104,0.37834,0.23847,0.1248,0.25055,0.092143,0.0064035,0.4771,0.63014,0.46795,0.19127,0.24359,0.17165,0.12928,0.040375,0.43735,0.43013,0.45089,0.21921,0,1990-01-01,1999-12-31,River Wye,4016.26
55025,Llynfi at Three Cocks,0.1311,0.099977,0.072205,0.17267,0.31938,0.45559,0.40814,0.30974,0.28957,0.4268,0.058157,0.0076155,0.40227,0.60125,0.21735,0.094692,0.27669,0.30295,0.076685,0.069743,0.36485,0.50346,0.29801,0.17991,0,1990-01-01,1999-12-31,River Llynfi,131.62
55026,Wye at Ddol Farm,0.077222,0.041249,0.16131,0.66597,0.11478,0.069885,0.20833,0.72625,0.27154,0.25388,0.17775,0.10872,0.4107,0.43866,0.3206,0.2038,0.21174,0.082823,0.21484,0.41185,0.26439,0.16747,0.29872,0.47534,0,1990-01-01,1999-12-31,River Wye,172.12
55029,Monnow at Grosmont,0.158,0.060107,0.07985,0.344,0.30568,0.24254,0.26305,0.4922,0.18424,0.38946,0.0723,0.017328,0.40347,0.64571,0.31783,0.16584,0.23445,0.26325,0.088081,0.12594,0.36404,0.4726,0.32346,0.26633,0,1990-01-01,1999-12-31,River Monnow,355.01
55032,Elan at Caban Dam,0.030828,0.4791,0.013622,0.22461,0.063298,0.67037,0.20168,0.2584,0.050997,0.7441,0.053871,0.0065013,0.074119,0.89322,0.18234,0.022695,0.0088785,0.72101,0.02491,0.075298,0.022446,0.89544,0.18836,0.097998,1.5,1990-01-01,1999-12-31,River Elan,183.78
56001,Usk at Chainbridge,0.1458,0.10227,0.099815,0.5297,0.21771,0.17529,0.18111,0.59707,0.022899,0.072174,0.20024,0.021768,0.47921,0.55234,0.74492,0.18728,0.041817,0.12456,0.11892,0.15517,0.36483,0.47869,0.54941,0.29988,0,1990-01-01,1999-12-31,River Usk,913.25
56002,Ebbw at Rhiwderin,0.054012,0.046651,0.061764,0.56862,0.15393,0.16693,0.201,0.63363,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4.7,1990-01-01,1999-12-31,River Ebbw,211.82
56007,Senni at Pont-Hen-Hafod,0.010696,0.013377,0.055418,0.81758,0.058855,0.043694,0.13115,0.90035,0.12012,0.19854,0.088062,0.18357,0.42438,0.51097,0.38865,0.33458,0.072661,0.077291,0.074183,0.54561,0.19769,0.20706,0.23855,0.64155,2.5,1990-01-01,1999-12-31,River Senni,19.29
56012,Grwyne at Millbrook,0.036426,0.15491,0.13296,0.12135,0.23834,0.48243,0.54063,0.20538,0.039631,0.12386,0.16757,0.013644,0.5013,0.57338,0.67972,0.21003,0.036331,0.19202,0.19933,0.079507,0.3089,0.41375,0.62964,0.22411,0.1,1990-01-01,1999-12-31,River Grwyne,82.8
56013,Yscir at Pont-Ar-Yscir,0.18688,0.12116,0.14686,0.47077,0.24458,0.18027,0.21494,0.54236,0.20169,0.16229,0.10446,0.05342,0.53697,0.53663,0.45321,0.22833,0.2706,0.092194,0.13005,0.24374,0.41789,0.29285,0.34079,0.36499,0,1990-01-01,1999-12-31,River Yscir,63.55
57004,Cynon at Abercynon,0.012867,0.015977,0.058284,0.79253,0.05861,0.048281,0.12374,0.85674,0.12502,0.30281,0.070585,0.14632,0.40202,0.58609,0.34022,0.28248,0.075708,0.15587,0.069953,0.50686,0.18639,0.27611,0.22478,0.58984,0,1990-01-01,1999-12-31,River Cynon,103.3
57005,Taff at Pontypridd,0.032412,0.025482,0.07176,0.79036,0.074418,0.049075,0.12228,0.84611,0.028697,0.076321,0.13251,0.095559,0.49013,0.54386,0.61966,0.26614,0.028258,0.059437,0.063061,0.4097,0.26575,0.30058,0.34082,0.52702,0,1990-01-01,1999-12-31,River Taff,451.69
57006,Rhondda at Trehafod,0.0060479,0.0075727,0.057536,0.85119,0.040067,0.026481,0.1023,0.90236,0.042811,0.1516,0.085665,0.19798,0.41709,0.51624,0.44767,0.3611,0.025896,0.065648,0.062599,0.59587,0.16034,0.18988,0.21906,0.68171,0,1990-01-01,1999-12-31,River Rhondda,102.69
57007,Taff at Fiddlers Elbow,0.007601,0.102,0.027997,0.63415,0.065757,0.19882,0.14681,0.69404,0.057863,0.36883,0.070957,0.076198,0.38498,0.68851,0.38963,0.22965,0.038149,0.32202,0.052191,0.32736,0.1937,0.49776,0.27213,0.42583,0,1990-01-01,1999-12-31,River Taff,193.84
57008,Rhymney at Llanedeyrn,0.057566,0.042488,0.091252,0.59612,0.13409,0.13772,0.20091,0.67327,0.17702,0.35779,0.066122,0.063273,0.427,0.62154,0.32261,0.20029,0.1574,0.23671,0.086869,0.29699,0.27961,0.39663,0.28361,0.39637,0,1990-01-01,1999-12-31,River Rhymney,185.6
57009,Ely at St Fagans,0.082075,0.067916,0.10015,0.58622,0.16021,0.14642,0.19129,0.67496,0.056912,0.14144,0.10513,0.070043,0.49594,0.60406,0.58256,0.25039,0.091193,0.1147,0.078147,0.29677,0.30917,0.37767,0.391,0.4358,0,1990-01-01,1999-12-31,River Ely,146.44
58001,Ogmore at Bridgend,0.017299,0.039457,0.068657,0.69777,0.08207,0.11353,0.15654,0.76455,0.036541,0.09912,0.15234,0.066905,0.46604,0.55864,0.64508,0.2657,0.039004,0.094315,0.098824,0.34137,0.2625,0.33357,0.39602,0.48186,0,1990-01-01,1999-12-31,River Ogmore,157.79
58002,Neath at Resolven,0.022804,0.019565,0.083787,0.78957,0.061932,0.039839,0.14713,0.86644,0.1223,0.24218,0.1186,0.22827,0.33889,0.48186,0.33509,0.35069,0.082988,0.076889,0.11803,0.56846,0.16444,0.17126,0.23783,0.6478,0,1990-01-01,1999-12-31,River Neath,190.7
